ds,y,yhat,Absolute_Error,Percentage_Error
2025-09-04,3198.5353917852726,3229.203532500285,30.668140715012214,0.9588182389282456
2025-09-05,3198.5353917852726,3223.973431632929,25.438039847656455,0.7953027474070916
2025-09-06,3198.5353917852726,3204.7092913167544,6.173899531481766,0.19302270493357848
2025-09-07,3198.5353917852726,3205.9209586705088,7.3855668852361305,0.23090464792743323
2025-09-08,3198.5353917852726,3227.9760235517447,29.440631766472052,0.9204410194141911
2025-09-09,3198.5353917852726,3237.445219207373,38.909827422100534,1.2164888818185904
2025-09-10,3198.5353917852726,3243.0951282021592,44.55973641688661,1.3931293845091846
2025-09-11,3198.5353917852726,3240.146933822525,41.61154203725255,1.3009561233595397
2025-09-12,3198.5353917852726,3226.071671453971,27.53627966869817,0.8609027662916904
2025-09-13,3198.5353917852726,3209.075218637768,10.53982685249548,0.32952040735783894
2025-09-14,3198.5353917852726,3220.2757900867114,21.740398301438745,0.6796985381895141
2025-09-15,3198.5353917852726,3247.4029572399368,48.867565454664145,1.5278106842328407
2025-09-16,3198.5353917852726,3245.226089669886,46.6906978846132,1.4597524230786343
2025-09-17,3198.5353917852726,3221.424159157249,22.888767371976428,0.7156015040746818
2025-09-18,3198.5353917852726,3182.0122328193556,16.52315896591699,0.5165851535785114
2025-09-19,3198.5353917852726,3139.087971545442,59.447420239830535,1.8585825372608982
2025-09-20,3198.5353917852726,3109.5703841197014,88.96500766557119,2.781429522213762
2025-09-21,3198.5353917852726,3124.107954642736,74.42743714253675,2.326922419982817
2025-09-22,3198.5353917852726,3165.3112954515527,33.2240963337199,1.038728426111795
2025-09-23,3198.5353917852726,3184.4849394341204,14.050452351152217,0.43927768900846564
2025-09-24,3198.5353917852726,3188.7874831962617,9.747908589010876,0.30476162977737287
2025-09-25,3198.5353917852726,3182.332669500994,16.20272228427848,0.5065669220322392
2025-09-26,3198.5353917852726,3169.903482561581,28.631909223691764,0.8951568676471882
2025-09-27,3198.5353917852726,3157.8977118300195,40.637679955253134,1.2705089979501862
2025-09-28,3198.5353917852726,3171.0326570668994,27.502734718373176,0.8598540065871348
2025-09-29,3198.5353917852726,3196.7817246176537,1.7536671676189144,0.05482719284966547
2025-09-30,3198.5353917852726,3199.9493425111286,1.4139507258560116,0.04420619291840352
2025-10-01,3205.705603728342,3200.008185334639,5.697418393702719,0.17772743657672221
2025-10-02,3205.705603728342,3202.8900453038914,2.8155584244505008,0.08782960048408416
2025-10-03,3205.705603728342,3204.1764181514127,1.5291855769291942,0.04770199656358652
2025-10-04,3205.705603728342,3198.813548204582,6.892055523760064,0.21499340163190203
2025-10-05,3205.705603728342,3207.911526159705,2.2059224313629784,0.06881238342028094
2025-10-06,3205.705603728342,3225.490844679181,19.785240950839125,0.6171883321983227
2025-10-07,3205.705603728342,3225.8390732689586,20.133469540616716,0.6280511072882308
2025-10-08,3205.705603728342,3231.2975840566655,25.591980328323643,0.7983259691270254
2025-10-09,3205.705603728342,3241.3995270554096,35.69392332706775,1.1134498216415922
2025-10-10,3205.705603728342,3242.7481727842314,37.042569055889544,1.1555199895089496
2025-10-11,3205.6282522431934,3228.1093222369473,22.481069993753863,0.7012999707006684
2025-10-12,3205.6282522431934,3225.952228322,20.32397607880648,0.6340091389132358
2025-10-13,3205.6282522431934,3240.310418526589,34.68216628339542,1.0819147934301483
2025-10-14,3205.6282522431934,3247.939269169773,42.31101692657967,1.3198978046494259
2025-10-15,3205.6282522431934,3262.298268852264,56.670016609070444,1.7678287109372284
2025-10-16,3205.6282522431934,3269.2136701435556,63.585417900362245,1.9835555746636326
2025-10-17,3205.6282522431934,3248.050774684691,42.42252244149768,1.323376234028752
2025-10-18,3205.6282522431934,3197.0028383799604,8.625413863233007,0.2690709335119325
2025-10-19,3205.6282522431934,3158.6423745342477,46.985877708945736,1.4657307089824454
2025-10-20,3205.6282522431934,3149.6829874406253,55.94526480256809,1.745219981868435
2025-10-21,3205.6282522431934,3150.9171490444865,54.71110319870695,1.7067201463682482
2025-10-22,3205.6282522431934,3172.215064304749,33.41318793844448,1.0423288450575336
2025-10-23,3205.6282522431934,3194.605899631224,11.022352611969382,0.3438437568129212
2025-10-24,3205.6282522431934,3195.813196831854,9.815055411339472,0.30618195994720276
2025-10-25,3206.169712639233,3173.599830067608,32.56988257162493,1.015850235351836
2025-10-26,3206.169712639233,3166.201045155665,39.96866748356797,1.246617336755603
2025-10-27,3206.169712639233,3180.740868905187,25.428843734045586,0.7931221991712112
2025-10-28,3206.169712639233,3188.7613994715907,17.408313167642063,0.5429629348382812
2025-10-29,3206.169712639233,3199.2992819423152,6.870430696917538,0.21428780484804666
2025-10-30,3206.169712639233,3203.474919547226,2.6947930920068757,0.08405023231875627
2025-10-31,3206.2470641243813,3193.375735254154,12.871328870227444,0.4014453226093659
2025-11-01,3210.25290416151,3174.581587700999,35.67131646051075,1.1111684196054887
2025-11-02,3210.25290416151,3181.0048702962604,29.248033865249454,0.9110819221543165
2025-11-03,3210.25290416151,3207.99244354559,2.260460615919783,0.07041378618455593
2025-11-04,3210.1755526763613,3218.5868092190985,8.411256542737192,0.2620185844890828
2025-11-05,3210.1755526763613,3223.6323116924673,13.456759016105934,0.4191907512623998
2025-11-06,3210.1755526763613,3223.4930807073433,13.317528030981975,0.41485357459279737
2025-11-07,3210.1755526763613,3217.2965685942777,7.121015917916338,0.22182637058523058
2025-11-08,3210.1755526763613,3208.466597699028,1.7089549773331782,0.0532355613981423
2025-11-09,3210.25290416151,3221.9067125476236,11.653808386113724,0.36301838933022
2025-11-10,3210.25290416151,3246.3623155325167,36.1094113710069,1.1248151609550017
2025-11-11,3210.25290416151,3247.6898905086355,37.43698634712564,1.1661693786989613
2025-11-12,3210.25290416151,3246.643281206926,36.390377045416244,1.1335672961542291
2025-11-13,3210.25290416151,3250.8294127601207,40.57650859861087,1.2639661051629547
2025-11-14,3210.25290416151,3255.911269844979,45.65836568346913,1.4222669380434592
2025-11-15,3210.7122946318073,3252.6269713395527,41.91467670774546,1.3054634878941116
2025-11-16,3210.9056733446782,3254.057913516483,43.152240171804806,1.3439273700885384
2025-11-17,3210.9056733446782,3247.8688915871976,36.96321824251936,1.1511773313482667
2025-11-18,3210.9056733446782,3210.745056132252,0.16061721242613203,0.0050022401392695905
2025-11-19,3210.9056733446782,3178.1285265438823,32.77714680079589,1.0208069041982535
2025-11-20,3210.9056733446782,3166.426085055057,44.47958828962146,1.3852661153788666
2025-11-21,3210.906524211015,3170.9401669318286,39.96635727918647,1.2447063462555021
2025-11-22,3210.9838756961635,3177.418197702436,33.565677993727604,1.0453393505892437
2025-11-23,3210.9838756961635,3195.6200688182007,15.363806877962816,0.4784766125501591
2025-11-24,3210.9838756961635,3212.84405534342,1.8601796472567003,0.05793176544224783
2025-11-25,3210.9838756961635,3204.033436814391,6.950438881772698,0.21645823058721508
2025-11-26,3210.9838756961635,3197.4755557895232,13.508319906640281,0.42069099159557705
2025-11-27,3210.9838756961635,3199.2111051309935,11.772770565170049,0.3666406005423378
2025-11-28,3210.9838756961635,3198.7565828087127,12.227292887450858,0.38079583581838744
2025-11-29,3210.9838756961635,3186.852727089302,24.131148606861643,0.7515188347568342
2025-11-30,3210.9838756961635,3186.8706944815567,24.11318121460681,0.7509592744179977
2025-12-01,3217.7257151144804,3198.5112100411793,19.214505073301098,0.597145523717129
2025-12-02,3217.7257151144804,3198.597826787519,19.12788832696151,0.5944536613892517
2025-12-03,3217.7257151144804,3206.250131122235,11.475583992245447,0.35663648826068967
2025-12-04,3217.7257151144804,3216.0610578045726,1.6646573099078523,0.0517339716710014
2025-12-05,3217.9964453125003,3213.9132288235182,4.083216488982089,0.12688691732179855
2025-12-06,3217.9964453125003,3197.037809076616,20.958636235884114,0.6512945738772815
2025-12-07,3218.1219480971536,3198.2038712879375,19.918076809216018,0.6189348051584371
2025-12-08,3218.1219480971536,3219.8694053723125,1.7474572751589221,0.05430053004026705
2025-12-09,3218.1219480971536,3232.3249048661305,14.202956768976946,0.44134302546785176
2025-12-10,3218.1219480971536,3245.558323876685,27.436375779531318,0.8525586109548832
2025-12-11,3218.1219480971536,3251.814405122815,33.6924570256615,1.0469602323673142
2025-12-12,3218.315326810025,3244.1580026403008,25.842675830275766,0.8029876878438407
2025-12-13,3219.421259668936,3229.6527201075983,10.231460438662452,0.3178043385261918
2025-12-14,3219.421259668936,3243.3568740045207,23.935614335584887,0.7434756872434355
2025-12-15,3228.0387565748765,3278.6757438072045,50.63698723232801,1.5686610679376287
2025-12-16,3232.9660461788367,3292.0353624450763,59.06931626623964,1.8270936168988186
2025-12-17,3233.9847652382427,3286.0465911657225,52.06182592747973,1.6098352251713348
2025-12-18,3233.9847652382427,3258.2655962149192,24.280830976676498,0.7508022683863127
2025-12-19,3236.1274013768566,3215.7715328600643,20.35586851679227,0.6290193800198217
2025-12-20,3241.0519836788367,3178.2493667506633,62.80261692817339,1.937723222102958
2025-12-21,3245.0521770575497,3184.768293166869,60.2838838906805,1.857716936475977
2025-12-22,3245.374810102104,3225.151842684172,20.222967417932068,0.6231319524322007
2025-12-23,3246.535082379332,3251.070450115756,4.535367736424178,0.13969871328481936
2025-12-24,3246.535082379332,3263.56778771365,17.032705334318052,0.5246425774593837
2025-12-25,3246.535082379332,3259.8753670249853,13.340284645653355,0.410908377921377
2025-12-26,3246.535082379332,3242.869022327171,3.6660600521609013,0.11292223737419485
2025-12-27,3246.535082379332,3222.8024402457527,23.732642133579247,0.731014497960884
2025-12-28,3246.535082379332,3229.6724064799223,16.862675899409624,0.5194053189485711
2025-12-29,3246.535082379332,3252.6611510470593,6.126068667727395,0.18869559429611032
2025-12-30,3246.535082379332,3253.731007554054,7.195925174722106,0.2216493890294982
2025-12-31,3246.535082379332,3248.492356586122,1.9572742067898616,0.06028809660530166
2026-01-01,3246.415187577352,3242.1922976201936,4.222889957158259,0.13007855474917257
2026-01-02,3246.415187577352,3233.5718493617483,12.84333821560358,0.395616009460206
2026-01-03,3246.415187577352,3221.2789067514736,25.136280825878202,0.7742780689932712
2026-01-04,3246.299160349629,3226.9597172291756,19.339443120453325,0.595738167223333
2026-01-05,3245.2317098545795,3241.7259250474053,3.505784807174223,0.10802879796004825
2026-01-06,3242.2903809560644,3236.8737278005146,5.416653155549739,0.1670625551420386
2026-01-07,3242.2903809560644,3235.108800094907,7.181580861157272,0.2214971522396343
2026-01-08,3240.590968827352,3239.5403561338953,1.0506126934565145,0.03242040428930442
2026-01-09,3240.590968827352,3239.8805051441154,0.7104636832364122,0.021923892588440505
2026-01-10,3240.590968827352,3228.1175066559117,12.473462171440133,0.38491319303879346
2026-01-11,3236.269264000619,3228.616600952183,7.6526630484358975,0.23646558503527643
2026-01-12,3235.057166228342,3242.2696219524046,7.212455724062693,0.22294677816996608
2026-01-13,3232.271352490718,3247.4555522186283,15.184199727910254,0.4697687190219855
2026-01-14,3232.271352490718,3263.229539865685,30.95818737496711,0.957784294660515
2026-01-15,3232.271352490718,3279.808544567353,47.53719207663471,1.470705485169232
2026-01-16,3232.1640273050743,3274.8617844976056,42.6977571925313,1.3210269290736458
2026-01-17,3232.241378790223,3239.068838531437,6.82745974121417,0.21122988481044633
2026-01-18,3232.241378790223,3207.3954245959217,24.845954194301157,0.7686911737885309
2026-01-19,3232.241378790223,3195.200698089271,37.040680700951725,1.145975079213158
2026-01-20,3232.241378790223,3189.4570369265507,42.784341863672125,1.3236740963846467
2026-01-21,3231.045331451114,3208.674006608949,22.371324842164995,0.6923865977490844
2026-01-22,3232.241378790223,3237.9206606024113,5.679281812188492,0.17570723057552584
2026-01-23,3232.241378790223,3251.420956575964,19.179577785741003,0.5933832142486715
2026-01-24,3232.241378790223,3239.4023469131216,7.160968122898794,0.22154806166051347
2026-01-25,3232.241378790223,3235.0448027277976,2.8034239375747347,0.08673312444951163
2026-01-26,3232.241378790223,3246.552894009616,14.311515219393186,0.4427737146521452
2026-01-27,3232.241378790223,3250.5781612069186,18.33678241669577,0.5673085722192858
2026-01-28,3232.241378790223,3259.934135451386,27.692756661163003,0.8567663554733641
2026-01-29,3232.241378790223,3264.815906890664,32.57452810044106,1.0077999840665735
2026-01-30,3232.241378790223,3253.231018437342,20.98963964711902,0.649383421202754
2026-01-31,3234.2893753867575,3228.0167365250936,6.272638861663836,0.19394179473856607
2026-02-01,3235.730008121906,3224.4699446815325,11.260063440373415,0.3479914397094281
2026-02-02,3235.730008121906,3241.886533423363,6.156525301456895,0.19026696559983655
2026-02-03,3235.730008121906,3245.7440789935413,10.01407087163534,0.30948413021170895
2026-02-04,3235.730008121906,3245.5023577475113,9.77234962560533,0.3020137527258472
2026-02-05,3235.730008121906,3238.1245169776353,2.3945088557293275,0.0740021216145644
2026-02-06,3236.604853418936,3221.2821653330698,15.322688085866048,0.4734185598739424
2026-02-07,3236.604853418936,3200.8156090240445,35.789244394891284,1.1057650227857099
2026-02-08,3236.604853418936,3205.7055463061397,30.899307112796123,0.9546827157524692
2026-02-09,3235.432978418936,3226.2963162013884,9.136662217547382,0.2823938025757594
2026-02-10,3234.257390547649,3225.8535836354545,8.40380691219434,0.2598372948533742
2026-02-11,3234.257390547649,3221.1059499487255,13.151440598923273,0.4066293745624362
2026-02-12,3234.257390547649,3218.8813399686924,15.376050578956438,0.4754120876060779
2026-02-13,3234.102687577352,3219.1156168754414,14.987070701910397,0.4634073852842665
2026-02-14,3234.102687577352,3218.5126066511248,15.590080926227074,0.4820527494723897
2026-02-15,3234.102687577352,3232.0462504272136,2.0564371501382084,0.06358601902275014
2026-02-16,3233.4598967357674,3242.484967148089,9.025070412321384,0.2791149635544373
2026-02-17,3233.4598967357674,3218.1542146940233,15.305682041744149,0.47335308092719797
2026-02-18,3233.4598967357674,3189.497854653806,43.9620420819615,1.359597566876952
2026-02-19,3233.4598967357674,3175.6256689454426,57.8342277903248,1.7886174450071097
2026-02-20,3233.4598967357674,3180.1127702883323,53.34712644743513,1.6498465467683692
2026-02-21,3233.4598967357674,3195.6870107970144,37.77288593875301,1.168187858983047
2026-02-22,3233.4598967357674,3232.160388149584,1.2995085861834923,0.04018941405444268
2026-02-23,3233.4598967357674,3270.326815194084,36.86691845831638,1.1401693429237876
2026-02-24,3233.4598967357674,3277.79032652035,44.33042978458252,1.3709905550192487
2026-02-25,3233.4598967357674,3280.4168204824455,46.95692374667806,1.4522191474860062
2026-02-26,3233.4598967357674,3287.5435941529713,54.083697417203894,1.6726262005538495
